SourceFile	Instrument	SerialNumber	DeconvolutionEngine	StartTimeStamp	RTDuration	mzMLMS1Count	mzMLMSnCount	DeconvMSnWithPeaksCount	DeconvMSnWithoutPeaksCount	DeconvMSnWithPeaksFraction	Redundancy	HighestDegree	LargestComponentSize	ComponentCount	mzMLHCDCount	mzMLCIDCount	mzMLETDCount	mzMLECDCount	mzMLEThcDCount	mzMLETciDCount	mzMLPreZMin	mzMLPreZQ1	mzMLPreZQ2	mzMLPreZQ3	mzMLPreZMax	DeconvPreZMin	DeconvPreZQ1	DeconvPreZQ2	DeconvPreZQ3	DeconvPreZMax	DeconvPreMassMin	DeconvPreMassQ1	DeconvPreMassQ2	DeconvPreMassQ3	DeconvPreMassMax	mzMLPeakCountMin	mzMLPeakCountQ1	mzMLPeakCountQ2	mzMLPeakCountQ3	mzMLPeakCountMax	DeconvPeakCountMin	DeconvPeakCountQ1	DeconvPeakCountQ2	DeconvPeakCountQ3	DeconvPeakCountMax	AALinkCountMin	AALinkCountQ1	AALinkCountQ2	AALinkCountQ3	AALinkCountMax	TagLengthMin	TagLengthQ1	TagLengthQ2	TagLengthQ3	TagLengthMax	AALinkCountAbove2	TagLengthAbove2
20181022_rmi049_75idPLRPS_APA_Mono_Nuc_F3_b	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-10-23T03:32:49Z	75.417984	2094	2239	2163	76	0.9660563	0.011390799	204	961	1110	2239	0	0	0	0	0	4	5	8	13	48	0	6	11	14	30	683.19703	5974.23842	9113.25749	12314.89527	28705.09331	55	656	1180	1969	5378	0	25	62	132	296	0	4	19	67	443	0	1	4	7	23	1715	1257
20181022_rmi049_75idPLRPS_APA_Mono_Nuc_F3_c	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-10-23T05:06:39Z	75.620735	2105	2259	2173	86	0.96193004	0.01088319	199	453	1156	2259	0	0	0	0	0	4	5	8	13	50	0	6	10	14	30	650.5228	5624.14687	9057.21952	12314.90555	26886.28931	21	605	1093	1852	5672	0	22	57	126	288	0	3	17	61	433	0	1	3	7	21	1670	1212
20181022_rmi049_75idPLRPS_APA_Mono_Nuc_F4_a	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-10-23T07:42:18Z	74.79059	2005	2118	2037	81	0.96175635	0.010989234	205	698	1222	2118	0	0	0	0	0	4	5	8	13	50	0	6	11	16	30	648.97299	5706.86188	9357.64624	12354.9413	25130.00543	28	455	879	1440	4961	0	13	42	89	315	0	2	11	43	400	0	1	3	6	19	1412	1024
20181022_rmi049_75idPLRPS_APA_Mono_Nuc_F4_b	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-10-23T09:16:13Z	74.190994	1971	2187	2085	102	0.9533608	0.009891511	209	393	1245	2187	0	0	0	0	0	4	5	8	13	50	0	6	10	15	30	701.20775	5514.2738	9113.19388	12326.94093	26315.22907	13	416	815	1375	5387	0	10	38	82	362	0	2	11	40	371	0	1	3	6	20	1421	1023
20181022_rmi049_75idPLRPS_APA_Mono_Nuc_F4_c	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-10-23T10:50:03Z	75.5741	1993	2202	2105	97	0.9559491	0.009560345	207	384	1268	2202	0	0	0	0	0	4	5	8	13	48	0	6	11	15	30	685.19548	5636.62994	9256.05331	12354.94845	28404.90597	34	412	809	1360	4996	0	12	37	81	292	0	2	10	37	390	0	1	2	6	21	1438	1010
20181022_rmi049_75idPLRPS_APA_Mono_Nuc_F5_a	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-10-23T15:29:35Z	80.74199	596	1167	995	172	0.85261357	0.005031192	65	79	768	1167	0	0	0	0	0	5	18	26	36	50	0	1	1	1	6	650.09229	915.76356	1167.54692	1422.4185	4252.67408	5	420	1278	3237	5673	0	6	14	25	70	0	1	4	8	51	0	1	1	2	9	557	223
20181022_rmi049_75idPLRPS_APA_Mono_Nuc_F5_b	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-10-23T17:03:30Z	80.37315	617	1158	1001	157	0.8644214	0.005858142	69	88	760	1158	0	0	0	0	0	4	18	26	34	50	0	1	1	1	6	649.25187	904.55302	1171.30949	1429.31901	4351.13652	4	407	1387	3114	5664	0	6	15	25	72	0	1	4	9	41	0	1	1	2	9	591	234
20181022_rmi049_75idPLRPS_APA_Mono_Nuc_F5_c	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-10-23T18:37:24Z	80.62979	608	1162	1011	151	0.8700516	0.005163009	68	91	774	1162	0	0	0	0	0	4	18	27	37	50	0	1	1	1	6	650.0999	907.69176	1176.47233	1442.42436	4114.2689	5	432	1345	3203	5679	0	7	15	25	68	0	1	4	8	50	0	1	1	2	14	608	229
20181022_rmi049_75idPLRPS_APA_Mono_Nuc_F6_a	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-10-23T21:13:03Z	80.79415	587	1149	964	185	0.83899045	0.0033500947	62	74	873	1149	0	0	0	0	0	6	22	30	38	50	0	1	1	1	6	650.77718	892.72954	1144.46123	1435.94403	4208.33054	5	343	1264	2892	5223	0	3	10	20	70	0	0	2	6	41	0	0	1	2	7	393	111
20181022_rmi049_75idPLRPS_APA_Mono_Nuc_F6_b	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-10-23T22:46:58Z	80.43336	596	1145	971	174	0.8480349	0.0033868793	62	81	873	1145	0	0	0	0	0	4	22	31	38	50	0	1	1	1	6	650.78448	885.6859	1134.27006	1413.72417	4071.08425	6	411	1282	2829	5320	0	5	12	21	67	0	0	2	5	60	0	0	1	2	11	416	107
20181022_rmi049_75idPLRPS_APA_Mono_Nuc_F6_c	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-10-24T00:20:47Z	80.26569	600	1142	956	186	0.83712786	0.0036342526	64	77	863	1142	0	0	0	0	0	4	21	29	38	49	0	1	1	1	5	649.30844	910.33964	1163.8145	1455.58897	3869.14547	5	393	1314	2827	5288	0	5	11	21	64	0	0	2	6	52	0	0	1	2	9	438	129
20181030_rmi049_75idPLRPS_APA_CD3_IEX_500_F1_a	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-10-30T17:14:53Z	77.52269	2053	2781	2677	104	0.9626034	0.0020735234	72	219	1506	2781	0	0	0	0	0	4	5	5	7	49	0	4	6	7	30	673.49736	3730.89337	4930.50596	7408.39796	31518.46554	5	517	849	1274	4124	0	29	55	75	248	0	8	20	41	245	0	2	4	7	25	2321	1794
20181030_rmi049_75idPLRPS_APA_CD3_IEX_500_F1_b	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-10-30T18:48:47Z	80.00967	1975	2891	2801	90	0.9688689	0.00209313	67	246	1514	2891	0	0	0	0	0	4	4	5	7	48	0	4	6	8	30	502.09997	3525.98164	4708.44467	7330.03544	33148.50952	6	525	921	1311	4011	0	32	54	74	253	0	8	23	42	240	0	2	4	7	20	2460	1952
20181030_rmi049_75idPLRPS_APA_CD3_IEX_500_F1_c	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-10-30T20:22:37Z	80.013	1937	2879	2807	72	0.9749913	0.002024518	76	433	1543	2879	0	0	0	0	0	4	4	6	7	50	0	4	5	7	30	502.10003	3505.50965	4719.44342	6988.62698	32969.11261	8	497	912	1341	3910	0	30	54	74	202	0	7	21	42	252	0	2	4	6	27	2423	1911
20181030_rmi049_75idPLRPS_APA_CD3_IEX_500_F2_a	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-10-30T22:58:16Z	76.6009	2105	2140	2034	106	0.9504673	0.003123487	61	206	1121	2140	0	0	0	0	0	4	5	6	8	50	0	4	6	8	30	510.46525	3581.58317	5105.97987	7668.51269	28072.14518	8	477	945	1432	5302	0	25	56	80	233	0	8	25	46	266	0	2	4	6	23	1671	1364
20181030_rmi049_75idPLRPS_APA_CD3_IEX_500_F2_b	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-10-31T00:32:11Z	75.936	2101	2087	2001	86	0.9587925	0.0035027487	70	111	1110	2087	0	0	0	0	0	4	5	6	8	49	0	4	6	8	30	510.46538	3601.94156	5149.64636	7799.89485	30142.52561	6	507	991	1455	4987	0	26	56	80	241	0	8	25	47	268	0	2	4	7	23	1639	1354
20181030_rmi049_75idPLRPS_APA_CD3_IEX_500_F2_c	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-10-31T02:06:01Z	75.57148	2116	2089	1973	116	0.94447106	0.0029783414	63	144	1136	2089	0	0	0	0	0	4	5	6	8	49	0	4	6	7	28	698.02982	3740.95332	5410.81447	7581.73384	32854.50747	22	464	962	1415	5294	0	21	57	85	260	0	6	23	45	246	0	2	4	6	24	1592	1278
20181030_rmi049_75idPLRPS_APA_CD3_IEX_500_F3_a	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-10-31T06:45:20Z	75.46689	2052	1453	1360	93	0.9359945	0.0036239882	59	89	897	1453	0	0	0	0	0	4	5	6	9	50	0	4	6	8	30	666.16819	3746.88673	5656.68236	9005.40172	27152.88791	12	275	678	1190	4368	0	10	38	76	236	0	2	11	36	228	0	1	3	5	19	941	671
20181030_rmi049_75idPLRPS_APA_CD3_IEX_500_F3_b	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-10-31T08:19:15Z	75.7196	2045	1494	1383	111	0.9257028	0.003439533	54	87	898	1494	0	0	0	0	0	4	5	7	12	50	0	4	6	8	30	683.19486	3745.88077	5661.31933	8983.67859	29189.24171	19	253	659	1214	5084	0	8	38	76	246	0	2	12	37	200	0	1	3	5	20	920	672
20181030_rmi049_75idPLRPS_APA_CD3_IEX_500_F3_c	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-10-31T09:53:04Z	75.72755	2026	1454	1348	106	0.9270977	0.0025884535	42	86	946	1454	0	0	0	0	0	4	5	6	11	50	0	4	6	8	30	721.31995	3777.26443	5617.92457	9025.42838	28342.79775	11	231	643	1186	4775	0	7	35	73	390	0	1	11	33	282	0	1	2	5	21	876	631
20181030_rmi049_75idPLRPS_APA_CD3_IEX_500_F4_a	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-10-31T12:28:43Z	75.284515	1985	882	814	68	0.92290246	0.0033001804	39	48	609	882	0	0	0	0	0	4	5	6	11	49	0	4	6	11	30	673.49774	3712.93245	5725.87127	10596.01907	26080.2298	18	252	527	914	3351	0	9	29	61	275	0	2	10	29	185	0	1	3	5	20	552	410
20181030_rmi049_75idPLRPS_APA_CD3_IEX_500_F4_b	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-10-31T14:02:39Z	74.939995	1935	911	837	74	0.9187706	0.0033155552	38	46	616	911	0	0	0	0	0	4	5	6	11	49	0	4	6	11	29	710.60012	3842.28964	6092.10016	10632.02574	27011.76271	13	229	509	921	4771	0	7	31	60	265	0	1	9	30	200	0	1	3	5	17	558	412
20181030_rmi049_75idPLRPS_APA_CD3_IEX_500_F4_c	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-10-31T15:36:28Z	75.35807	2014	807	762	45	0.94423795	0.0034627735	36	50	557	807	0	0	0	0	0	4	5	6	10	47	0	4	6	11	28	656.4714	3782.82769	5825.19518	10874.63632	26083.67333	15	263	507	922	3905	0	10	33	62	243	0	2	10	31	220	0	1	3	5	19	514	362
20181030_rmi049_75idPLRPS_APA_CD3_IEX_500_F5_a	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-10-31T20:15:49Z	80.9614	572	1138	784	354	0.68892795	0.0026096646	42	53	732	1138	0	0	0	0	0	4	20	27	37	48	0	1	1	1	5	656.76707	1033.52409	1240.38823	1466.12053	3440.57217	4	63	136	234	2645	0	0	1	3	46	0	0	0	1	35	0	0	0	1	9	74	14
20181030_rmi049_75idPLRPS_APA_CD3_IEX_500_F5_b	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-10-31T21:49:45Z	80.388176	589	1130	735	395	0.6504425	0.0019388682	36	49	687	1130	0	0	0	0	0	4	21	27	35	48	0	1	1	1	5	656.39677	1015.11735	1238.32377	1465.85673	3438.46473	5	60	128	206	1399	0	0	1	2	53	0	0	0	1	36	0	0	0	1	8	74	7
20181030_rmi049_75idPLRPS_APA_CD3_IEX_500_F5_c	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-10-31T23:23:35Z	80.86666	578	1137	760	377	0.6684257	0.0017301159	36	52	708	1137	0	0	0	0	0	4	20	26	34	50	0	1	1	1	4	649.29908	1028.90483	1215.98381	1454.68046	3369.56369	4	59	131	210	1391	0	0	1	2	53	0	0	0	1	33	0	0	0	1	9	72	8
20181030_rmi049_75idPLRPS_APA_CD3_IEX_500_F6_a	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-11-01T01:59:15Z	80.99159	575	1139	759	380	0.666374	0.0022526516	40	48	712	1139	0	0	0	0	0	4	25	32	38	47	0	1	1	1	5	651.73344	1005.91588	1215.0778	1443.62504	3746.92917	6	62	125	200	1454	0	0	1	2	56	0	0	0	1	32	0	0	0	1	10	80	18
20181030_rmi049_75idPLRPS_APA_CD3_IEX_500_F6_b	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-11-01T03:33:11Z	80.97523	572	1139	744	395	0.65320456	0.0012916251	29	43	702	1139	0	0	0	0	0	4	20	27	37	48	0	1	1	1	5	655.84471	1003.33543	1210.63029	1445.42448	3827.68067	3	61	125	190	1608	0	0	1	2	48	0	0	0	1	31	0	0	0	1	9	64	12
20181030_rmi049_75idPLRPS_APA_CD3_IEX_500_F6_c	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-11-01T05:07:01Z	80.97551	571	1137	736	401	0.6473175	0.0017524401	36	47	690	1137	0	0	0	0	0	4	20	26	36	45	0	1	1	1	5	656.47444	998.90355	1213.36821	1441.11333	3429.47113	5	57	124	206	1640	0	0	1	2	49	0	0	0	1	35	0	0	0	1	9	69	10
20181101_rmi049_75idPLRPS_APA_CD3_IEX_1M_F1_a	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-11-01T15:58:10Z	79.737404	2099	2896	2809	87	0.96995854	0.0043368945	175	660	1458	2896	0	0	0	0	0	4	5	5	7	48	0	4	6	7	30	678.70063	4027.38313	5393.22956	7182.04139	31155.37218	11	646	1082	1521	3910	0	37	62	83	244	0	9	22	45	249	0	2	4	7	22	2534	1995
20181101_rmi049_75idPLRPS_APA_CD3_IEX_1M_F1_b	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-11-01T17:32:05Z	80.14247	1806	3020	2950	70	0.9768212	0.0042579216	177	637	1546	3020	0	0	0	0	0	4	5	5	7	50	0	4	6	7	30	502.1003	3771.92157	5086.12402	6998.76207	27611.7895	6	584	1018	1495	3432	0	34	59	80	233	0	9	23	43	247	0	2	4	7	23	2642	2072
20181101_rmi049_75idPLRPS_APA_CD3_IEX_1M_F1_c	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-11-01T19:05:54Z	80.155045	1831	3005	2923	82	0.97271216	0.0040451908	166	651	1556	3005	0	0	0	0	0	4	5	6	7	50	0	4	6	7	30	502.10044	3778.85609	5083.55872	7083.97216	32655.02351	8	563	992	1469	3554	0	31	58	78	201	0	8	21	42	196	0	2	4	6	20	2597	2004
20181101_rmi049_75idPLRPS_APA_CD3_IEX_1M_F2_a	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-11-01T21:41:34Z	79.9662	2116	2054	1978	76	0.96299905	0.019311056	320	776	929	2054	0	0	0	0	0	4	5	6	7	48	0	4	5	7	29	510.46587	3552.22858	4652.73916	6572.09018	29066.33496	17	529	1015	1526	3906	0	27	55	76	278	0	6	19	41	197	0	2	4	6	23	1618	1280
20181101_rmi049_75idPLRPS_APA_CD3_IEX_1M_F2_b	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-11-01T23:15:28Z	79.843285	2134	2037	1961	76	0.96269023	0.020331152	302	787	906	2037	0	0	0	0	0	4	5	6	7	50	0	4	5	7	30	510.46494	3499.31247	4636.74218	6365.6444	30494.16881	12	545	996	1502	3834	0	27	55	75	231	0	6	20	40	188	0	2	4	6	23	1621	1270
20181101_rmi049_75idPLRPS_APA_CD3_IEX_1M_F2_c	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-11-02T00:49:18Z	79.6934	2278	1942	1839	103	0.9469619	0.019275272	267	715	885	1942	0	0	0	0	0	4	5	6	7	49	0	4	5	7	26	659.41637	3722.70307	4856.19707	6672.94347	24766.53948	14	499	941	1440	4036	0	25	56	78	277	0	5	18	40	168	0	2	3	6	23	1476	1134
20181101_rmi049_75idPLRPS_APA_CD3_IEX_1M_F3_a	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-11-02T05:28:37Z	76.28664	2112	1498	1402	96	0.9359146	0.009710814	142	198	898	1498	0	0	0	0	0	4	5	6	8	49	0	4	6	8	25	864.39998	4110.1063	6256.61937	8193.79241	23220.09134	24	309	747	1379	5773	0	9	46	86	277	0	2	15	41	270	0	1	3	6	24	991	752
20181101_rmi049_75idPLRPS_APA_CD3_IEX_1M_F3_b	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-11-02T07:02:32Z	77.19534	2077	1570	1450	120	0.9235669	0.010097808	149	182	950	1570	0	0	0	0	0	4	5	7	8	49	0	4	6	8	25	767.37073	4035.40291	6151.8863	8177.24648	24914.05422	12	263	696	1304	6234	0	7	42	84	252	0	2	13	43	211	0	1	3	6	23	1007	766
20181101_rmi049_75idPLRPS_APA_CD3_IEX_1M_F3_c	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-11-02T08:36:21Z	77.01014	2081	1513	1405	108	0.9286186	0.008565258	129	167	926	1513	0	0	0	0	0	4	5	7	8	49	0	4	6	8	25	683.1965	4014.92269	6208.63388	8177.24385	23471.71609	21	287	687	1251	5685	0	7	39	79	267	0	2	12	41	180	0	1	3	5	20	950	713
20181101_rmi049_75idPLRPS_APA_CD3_IEX_1M_F4_a	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-11-02T11:12:00Z	75.125206	1985	853	792	61	0.9284877	0.005701771	33	45	551	853	0	0	0	0	0	4	4	6	8	49	0	4	6	8	26	658.25257	3749.83229	5692.02014	10038.3125	28457.0614	15	278	549	927	4646	0	9	35	61	256	0	1	10	29	213	0	1	3	5	19	542	393
20181101_rmi049_75idPLRPS_APA_CD3_IEX_1M_F4_b	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-11-02T12:45:56Z	75.67562	1939	878	808	70	0.92027336	0.0063399463	39	44	573	878	0	0	0	0	0	4	4	6	8	49	0	4	6	8	23	702.70143	3734.84545	5649.56577	9906.79468	24025.31136	9	268	514	883	4107	0	10	31	60	241	0	2	9	27	176	0	1	3	5	17	545	390
20181101_rmi049_75idPLRPS_APA_CD3_IEX_1M_F4_c	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-11-02T14:19:46Z	75.2745	1943	807	745	62	0.92317224	0.005480984	38	42	538	807	0	0	0	0	0	4	4	6	8	49	0	4	6	8	25	656.47215	3734.84393	5416.55201	9447.09787	21063.10384	8	237	454	794	3773	0	8	28	54	253	0	1	8	24	193	0	1	2	5	17	489	354
20181101_rmi049_75idPLRPS_APA_CD3_IEX_1M_F5_a	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-11-02T18:59:12Z	81.03579	570	1136	775	361	0.6822183	0.0018604652	36	50	726	1136	0	0	0	0	0	4	22	28	34	50	0	1	1	1	5	662.45564	1057.7299	1256.96342	1468.61345	3439.53867	5	66	175	308	3007	0	0	1	3	50	0	0	0	0	40	0	0	0	0	9	63	12
20181101_rmi049_75idPLRPS_APA_CD3_IEX_1M_F5_b	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-11-02T20:33:08Z	81.07746	569	1136	778	358	0.68485916	0.0017568064	40	48	731	1136	0	0	0	0	0	4	22	28	35	48	0	1	1	1	5	656.54368	1050.14628	1244.95598	1467.84086	3683.59107	5	71	167	312	1921	0	0	1	3	61	0	0	0	1	40	0	0	0	1	8	76	16
20181101_rmi049_75idPLRPS_APA_CD3_IEX_1M_F5_c	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-11-02T22:06:58Z	81.07952	570	1136	761	375	0.66989434	0.0012137769	30	45	717	1136	0	0	0	0	0	4	23	29	37	45	0	1	1	1	5	651.39262	1045.17869	1255.98442	1456.10112	3553.59502	3	74	155	276	1696	0	0	1	2	54	0	0	0	0	47	0	0	0	0	9	68	13
20181101_rmi049_75idPLRPS_APA_CD3_IEX_1M_F6_a	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-11-03T00:42:38Z	80.96491	571	1138	824	314	0.72407734	0.0014539514	34	46	773	1138	0	0	0	0	0	4	13	26	36	48	0	1	1	1	6	651.40424	1085.97331	1276.8809	1461.72746	4052.195	5	95	252	408	2289	0	0	2	5	67	0	0	0	1	51	0	0	0	1	9	117	41
20181101_rmi049_75idPLRPS_APA_CD3_IEX_1M_F6_b	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-11-03T02:16:34Z	81.07754	572	1138	798	340	0.7012302	0.0009653997	31	45	746	1138	0	0	0	0	0	4	15	25	34	47	0	1	1	1	6	652.55036	1085.77824	1277.89043	1472.27177	4036.1954	4	91	222	394	2564	0	0	2	4	67	0	0	0	2	55	0	0	0	1	9	106	37
20181101_rmi049_75idPLRPS_APA_CD3_IEX_1M_F6_c	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-11-03T03:50:25Z	81.06932	571	1138	805	333	0.70738137	0.0012916783	34	45	757	1138	0	0	0	0	0	4	10	23	32	47	0	1	1	1	6	652.13321	1093.90361	1282.03093	1466.61613	4004.24288	3	82	194	317	2058	0	0	1	3	66	0	0	0	1	48	0	0	0	1	11	97	35
20181103_rmi049_75idPLRPS_APA_Platelets_GF12_F1_a	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-11-03T08:29:45Z	75.86731	2039	2801	2716	85	0.96965367	0.0067421217	187	635	1185	2801	0	0	0	0	0	4	6	8	11	50	0	6	8	12	30	671.84924	5798.25423	7919.27555	10592.51341	31055.53457	9	618	1001	1489	4893	0	34	66	102	276	0	10	29	59	282	0	2	5	7	24	2451	2008
20181103_rmi049_75idPLRPS_APA_Platelets_GF12_F1_b	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-11-03T10:03:40Z	80.07881	1940	2856	2734	122	0.9572829	0.006623642	189	427	1196	2856	0	0	0	0	0	4	6	8	11	49	0	6	8	12	30	535.15846	5706.03119	7795.11964	10610.39027	30347.22944	6	607	1018	1524	5219	0	33	64	100	282	0	11	30	60	260	0	3	5	7	27	2456	2050
20181103_rmi049_75idPLRPS_APA_Platelets_GF12_F1_c	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-11-03T11:37:29Z	80.03576	1855	2670	2567	103	0.9614232	0.0067242333	179	776	1109	2670	0	0	0	0	0	4	6	8	11	49	0	6	8	12	30	528.45495	5663.92214	7809.18375	10543.51708	30959.00404	9	626	1038	1599	5993	0	33	66	103	263	0	10	30	64	233	0	3	5	7	24	2322	1927
20181103_rmi049_75idPLRPS_APA_Platelets_GF12_F2_a	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-11-03T14:13:09Z	79.9203	1956	2757	2692	65	0.9764236	0.007460618	207	457	1236	2757	0	0	0	0	0	4	6	9	13	49	0	6	10	14	30	502.10015	6070.90967	9315.82854	12253.40304	27926.67062	8	560	974	1462	5086	0	29	63	105	315	0	8	26	57	377	0	2	4	7	22	2339	1914
20181103_rmi049_75idPLRPS_APA_Platelets_GF12_F2_b	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-11-03T15:47:05Z	80.01998	1928	2747	2675	72	0.9737896	0.007526405	211	570	1277	2747	0	0	0	0	0	4	6	9	13	48	0	6	9	14	30	535.15893	5749.49424	9045.35834	11756.9024	30808.37798	11	560	958	1485	4718	0	27	61	105	291	0	8	25	57	324	0	2	4	7	30	2324	1862
20181103_rmi049_75idPLRPS_APA_Platelets_GF12_F2_c	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-11-03T17:20:54Z	75.4339	2052	2734	2652	82	0.9700073	0.00836703	227	356	1266	2734	0	0	0	0	0	4	6	9	13	49	0	6	9	13	30	659.53383	6091.54994	9283.83604	11804.79058	32877.29749	7	548	901	1420	4931	0	27	58	100	387	0	7	23	54	416	0	2	4	7	22	2295	1828
20181103_rmi049_75idPLRPS_APA_Platelets_GF12_F3_a	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-11-03T22:00:13Z	75.73508	1955	2392	2314	78	0.9673913	0.0023070534	88	101	1569	2392	0	0	0	0	0	4	6	9	14	49	0	6	10	16	30	722.43087	5909.19902	9495.85053	14503.28907	27888.28579	27	445	754	1199	4168	0	18	42	82	331	0	4	13	32	370	0	1	3	5	32	1798	1244
20181103_rmi049_75idPLRPS_APA_Platelets_GF12_F3_b	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-11-03T23:34:09Z	75.38881	1961	2342	2263	79	0.9662681	0.0021989073	83	99	1579	2342	0	0	0	0	0	4	5	8	14	50	0	6	10	16	30	714.75774	5687.21134	9315.84556	14493.24301	28729.63279	13	441	751	1216	4300	0	16	39	79	330	0	3	11	30	329	0	1	3	5	22	1737	1164
20181103_rmi049_75idPLRPS_APA_Platelets_GF12_F3_c	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-11-03T23:07:58Z	75.440414	1984	2350	2278	72	0.9693617	0.0023508745	88	96	1604	2350	0	0	0	0	0	4	5	8	14	49	0	5	10	15	30	712.7927	5599.62272	9302.84416	14396.33894	28156.27181	41	414	727	1170	5118	0	16	38	77	343	0	3	11	29	288	0	1	3	5	25	1740	1161
20181103_rmi049_75idPLRPS_APA_Platelets_GF12_F4_a	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-11-04T01:43:37Z	75.80465	1944	2170	2097	73	0.96635944	0.0022182725	69	149	1476	2170	0	0	0	0	0	4	5	8	15	50	0	6	10	17	30	691.40029	5727.46718	9541.77593	15637.4676	28760.70581	23	456	751	1208	4710	0	17	40	81	322	0	4	11	28	365	0	1	3	5	23	1672	1109
20181103_rmi049_75idPLRPS_APA_Platelets_GF12_F4_b	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-11-04T03:17:32Z	76.0281	1903	2161	2086	75	0.9652938	0.002279442	69	128	1507	2161	0	0	0	0	0	4	5	8	15	49	0	6	11	17	30	667.35667	5775.6143	9825.24884	15937.86327	27701.58058	14	438	728	1176	4437	0	16	38	75	335	0	4	11	27	337	0	1	3	5	23	1640	1070
20181103_rmi049_75idPLRPS_APA_Platelets_GF12_F4_c	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-11-04T05:51:21Z	75.21287	1937	2181	2104	77	0.9646951	0.0021022838	67	154	1500	2181	0	0	0	0	0	4	5	8	15	49	0	6	10	17	30	695.43186	5645.07491	9585.27016	15833.8743	27988.57522	32	413	714	1141	4784	0	15	38	74	320	0	3	10	27	237	0	1	3	5	23	1616	1083
20181103_rmi049_75idPLRPS_APA_Platelets_GF12_F5_a	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-11-04T10:30:40Z	80.97686	596	1188	984	204	0.82828283	0.0009469932	18	41	827	1188	0	0	0	0	0	6	19	24	33	49	0	1	1	1	5	654.9102	865.2354	1026.83784	1297.29362	4313.70772	7	368	1500	3081	6295	0	3	11	22	71	0	0	2	6	39	0	0	1	2	12	460	183
20181103_rmi049_75idPLRPS_APA_Platelets_GF12_F5_b	Orbitrap Fusion Lumos	FSN20169	TopFD	2018-11-04T12:04:35Z	81.00402	592	1182	981	201	0.82994926	0.00075100374	16	30	842	1182	0	0	0	0	0	4	20	24	32	50	0	1	1	1	6	652.13488	863.03544	1012.00059	1272.70512	4325.49072	6	369	1392	3015	6748	0	3	11	22	72	0	0	2	6	43	0	0	1	2	11	457	183
